date,region,channel,product_category,customer_segment,revenue,units
2026-06-21,APAC,Online,Electronics,Enterprise,1217.08,41
2026-06-21,APAC,Online,Apparel,Consumer,482.1,19
2026-06-21,APAC,Online,Apparel,SMB,701.48,19
2026-06-21,APAC,Online,Apparel,Enterprise,744.19,17
2026-06-21,APAC,Online,Home Goods,Consumer,684.31,18
2026-06-21,APAC,Online,Home Goods,SMB,886.69,23
2026-06-21,APAC,Online,Home Goods,Enterprise,984.92,25
2026-06-21,APAC,Online,Grocery,Consumer,549.76,28
2026-06-21,APAC,Online,Grocery,SMB,839.39,21
2026-06-21,APAC,Online,Grocery,Enterprise,623.16,16
2026-06-21,APAC,Wholesale,Electronics,Consumer,1181.39,68
2026-06-21,APAC,Wholesale,Electronics,SMB,677.89,22
2026-06-21,APAC,Wholesale,Electronics,Enterprise,581.26,26
2026-06-21,APAC,Wholesale,Apparel,Consumer,745.5,22
2026-06-21,APAC,Wholesale,Apparel,SMB,1125.59,44
2026-06-21,APAC,Wholesale,Apparel,Enterprise,967.11,24
2026-06-21,APAC,Wholesale,Home Goods,Consumer,949.46,22
2026-06-21,APAC,Wholesale,Home Goods,SMB,402.39,11
2026-06-21,APAC,Wholesale,Home Goods,Enterprise,1313.43,61
2026-06-21,APAC,Wholesale,Grocery,Consumer,889.71,31
2026-06-21,APAC,Wholesale,Grocery,SMB,1067.22,38
2026-06-21,APAC,Wholesale,Grocery,Enterprise,1174.38,49
2026-06-22,North America,Retail,Electronics,Consumer,902.61,56
2026-06-22,North America,Retail,Electronics,SMB,1424.88,32
2026-06-22,North America,Retail,Electronics,Enterprise,647.99,18
2026-06-22,North America,Retail,Apparel,Consumer,592.07,14
2026-06-22,North America,Retail,Apparel,SMB,833.08,23
2026-06-22,North America,Retail,Apparel,Enterprise,797.75,44
2026-06-22,North America,Retail,Home Goods,Consumer,878.25,57
2026-06-22,North America,Retail,Home Goods,SMB,965.9,39
2026-06-22,North America,Retail,Home Goods,Enterprise,944.64,32
2026-06-22,North America,Retail,Grocery,Consumer,579.6,19
2026-06-22,North America,Retail,Grocery,SMB,952.34,24
2026-06-22,North America,Retail,Grocery,Enterprise,797.55,33
2026-06-22,North America,Online,Electronics,Consumer,1014.71,30
2026-06-22,North America,Online,Electronics,SMB,448.65,11
2026-06-22,North America,Online,Electronics,Enterprise,1143.26,39
2026-06-22,North America,Online,Apparel,Consumer,596.85,23
2026-06-22,North America,Online,Apparel,SMB,800.66,20
2026-06-22,North America,Online,Apparel,Enterprise,782.76,17
2026-06-22,North America,Online,Home Goods,Consumer,744.76,21
2026-06-22,North America,Online,Home Goods,SMB,1072.04,54
2026-06-22,North America,Online,Home Goods,Enterprise,920.93,28
2026-06-22,North America,Online,Grocery,Consumer,701.41,33
2026-06-22,North America,Online,Grocery,SMB,931.02,32
2026-06-22,North America,Online,Grocery,Enterprise,720.58,43
2026-06-22,North America,Wholesale,Electronics,Consumer,436.45,14
2026-06-22,North America,Wholesale,Electronics,SMB,750.82,28
2026-06-22,North America,Wholesale,Electronics,Enterprise,714.03,31
2026-06-22,North America,Wholesale,Apparel,Consumer,831.51,33
2026-06-22,North America,Wholesale,Apparel,SMB,1133.92,36
2026-06-22,North America,Wholesale,Apparel,Enterprise,1273.08,62
2026-06-22,North America,Wholesale,Home Goods,Consumer,1115.46,45
2026-06-22,North America,Wholesale,Home Goods,SMB,513.98,15
2026-06-22,North America,Wholesale,Home Goods,Enterprise,411.78,25
2026-06-22,North America,Wholesale,Grocery,Consumer,884.65,23
2026-06-22,North America,Wholesale,Grocery,SMB,1206.35,67
2026-06-22,North America,Wholesale,Grocery,Enterprise,1175.11,31
2026-06-22,Europe,Retail,Electronics,Consumer,1222.1,52
2026-06-22,Europe,Retail,Electronics,SMB,635.29,14
2026-06-22,Europe,Retail,Electronics,Enterprise,595.37,14
2026-06-22,Europe,Retail,Apparel,Consumer,810.38,20
2026-06-22,Europe,Retail,Apparel,SMB,1127.94,39
2026-06-22,Europe,Retail,Apparel,Enterprise,967.28,55
2026-06-22,Europe,Retail,Home Goods,Consumer,1048.0,23
2026-06-22,Europe,Retail,Home Goods,SMB,478.99,14
2026-06-22,Europe,Retail,Home Goods,Enterprise,1369.97,30
2026-06-22,Europe,Retail,Grocery,Consumer,833.37,47
2026-06-22,Europe,Retail,Grocery,SMB,1300.83,47
2026-06-22,Europe,Retail,Grocery,Enterprise,1028.97,65
2026-06-22,Europe,Online,Electronics,Consumer,423.47,12
2026-06-22,Europe,Online,Electronics,SMB,669.1,16
2026-06-22,Europe,Online,Electronics,Enterprise,640.13,34
2026-06-22,Europe,Online,Apparel,Consumer,799.17,38
2026-06-22,Europe,Online,Apparel,SMB,1138.64,37
2026-06-22,Europe,Online,Apparel,Enterprise,1147.93,28
2026-06-22,Europe,Online,Home Goods,Consumer,1092.11,41
2026-06-22,Europe,Online,Home Goods,SMB,535.01,18
2026-06-22,Europe,Online,Home Goods,Enterprise,1306.5,34
2026-06-22,Europe,Online,Grocery,Consumer,808.37,21
2026-06-22,Europe,Online,Grocery,SMB,1142.63,34
2026-06-22,Europe,Online,Grocery,Enterprise,1226.08,28
2026-06-22,Europe,Wholesale,Electronics,Consumer,698.99,25
2026-06-22,Europe,Wholesale,Electronics,SMB,943.49,60
2026-06-22,Europe,Wholesale,Electronics,Enterprise,898.25,39
2026-06-22,Europe,Wholesale,Apparel,Consumer,1206.54,36
2026-06-22,Europe,Wholesale,Apparel,SMB,601.97,27
2026-06-22,Europe,Wholesale,Apparel,Enterprise,488.78,31
2026-06-22,Europe,Wholesale,Home Goods,Consumer,498.38,21
2026-06-22,Europe,Wholesale,Home Goods,SMB,807.38,22
2026-06-22,Europe,Wholesale,Home Goods,Enterprise,753.57,22
2026-06-22,Europe,Wholesale,Grocery,Consumer,1089.55,43
2026-06-22,Europe,Wholesale,Grocery,SMB,502.28,32
2026-06-22,Europe,Wholesale,Grocery,Enterprise,577.1,22
2026-06-22,APAC,Retail,Electronics,Consumer,902.15,31
2026-06-22,APAC,Retail,Electronics,SMB,1318.79,35
2026-06-22,APAC,Retail,Electronics,Enterprise,1197.2,34
2026-06-22,APAC,Retail,Apparel,Consumer,572.31,25
2026-06-22,APAC,Retail,Apparel,SMB,914.53,20
2026-06-22,APAC,Retail,Apparel,Enterprise,746.81,22
2026-06-22,APAC,Retail,Home Goods,Consumer,684.85,32
2026-06-22,APAC,Retail,Home Goods,SMB,988.85,22
2026-06-22,APAC,Retail,Home Goods,Enterprise,905.11,37
2026-06-22,APAC,Retail,Grocery,Consumer,558.94,15
2026-06-22,APAC,Retail,Grocery,SMB,904.73,45
2026-06-22,APAC,Retail,Grocery,Enterprise,761.44,29
2026-06-22,APAC,Online,Electronics,Consumer,723.62,46
2026-06-22,APAC,Online,Electronics,SMB,1371.4,31
2026-06-22,APAC,Online,Electronics,Enterprise,1064.37,48
2026-06-22,APAC,Online,Apparel,Consumer,498.38,11
2026-06-22,APAC,Online,Apparel,SMB,855.98,21
2026-06-22,APAC,Online,Apparel,Enterprise,786.61,43
2026-06-22,APAC,Online,Home Goods,Consumer,775.41,24
2026-06-22,APAC,Online,Home Goods,SMB,1270.23,62
2026-06-22,APAC,Online,Home Goods,Enterprise,1023.37,27
2026-06-22,APAC,Online,Grocery,Consumer,599.66,22
2026-06-22,APAC,Online,Grocery,SMB,727.27,26
2026-06-22,APAC,Online,Grocery,Enterprise,804.42,24
2026-06-22,APAC,Wholesale,Electronics,Consumer,1231.17,67
2026-06-22,APAC,Wholesale,Electronics,SMB,699.05,16
2026-06-22,APAC,Wholesale,Electronics,Enterprise,661.81,26
2026-06-22,APAC,Wholesale,Apparel,Consumer,806.06,25
2026-06-22,APAC,Wholesale,Apparel,SMB,978.3,32
2026-06-22,APAC,Wholesale,Apparel,Enterprise,1150.94,39
2026-06-22,APAC,Wholesale,Home Goods,Consumer,1100.57,25
2026-06-22,APAC,Wholesale,Home Goods,SMB,405.86,19
2026-06-22,APAC,Wholesale,Home Goods,Enterprise,1241.03,49
2026-06-22,APAC,Wholesale,Grocery,Consumer,938.02,32
2026-06-22,APAC,Wholesale,Grocery,SMB,1231.16,46
2026-06-22,APAC,Wholesale,Grocery,Enterprise,1233.71,35
2026-06-23,North America,Retail,Electronics,Consumer,1099.53,32
2026-06-23,North America,Retail,Electronics,SMB,1281.79,38
2026-06-23,North America,Retail,Electronics,Enterprise,725.0,16
2026-06-23,North America,Retail,Apparel,Consumer,628.27,19
2026-06-23,North America,Retail,Apparel,SMB,842.4,34
2026-06-23,North America,Retail,Apparel,Enterprise,640.12,28
2026-06-23,North America,Retail,Home Goods,Consumer,737.18,41
2026-06-23,North America,Retail,Home Goods,SMB,1043.62,39
2026-06-23,North America,Retail,Home Goods,Enterprise,1008.55,29
2026-06-23,North America,Retail,Grocery,Consumer,501.4,15
2026-06-23,North America,Retail,Grocery,SMB,973.03,49
2026-06-23,North America,Retail,Grocery,Enterprise,717.98,27
2026-06-23,North America,Online,Electronics,Consumer,1056.77,24
2026-06-23,North America,Online,Electronics,SMB,388.82,9
2026-06-23,North America,Online,Electronics,Enterprise,1197.73,28
2026-06-23,North America,Online,Apparel,Consumer,617.85,29
2026-06-23,North America,Online,Apparel,SMB,814.65,24
2026-06-23,North America,Online,Apparel,Enterprise,807.53,18
2026-06-23,North America,Online,Home Goods,Consumer,857.19,28
2026-06-23,North America,Online,Home Goods,SMB,865.1,47
2026-06-23,North America,Online,Home Goods,Enterprise,961.88,22
2026-06-23,North America,Online,Grocery,Consumer,578.6,29
2026-06-23,North America,Online,Grocery,SMB,710.28,46
2026-06-23,North America,Online,Grocery,Enterprise,857.44,53
2026-06-23,North America,Wholesale,Electronics,Consumer,408.64,9
2026-06-23,North America,Wholesale,Electronics,SMB,618.0,15
2026-06-23,North America,Wholesale,Electronics,Enterprise,702.06,30
2026-06-23,North America,Wholesale,Apparel,Consumer,934.08,25
2026-06-23,North America,Wholesale,Apparel,SMB,1302.85,37
2026-06-23,North America,Wholesale,Apparel,Enterprise,1221.41,39
2026-06-23,North America,Wholesale,Home Goods,Consumer,1228.0,33
2026-06-23,North America,Wholesale,Home Goods,SMB,514.91,21
2026-06-23,North America,Wholesale,Home Goods,Enterprise,386.57,10
2026-06-23,North America,Wholesale,Grocery,Consumer,1005.88,38
2026-06-23,North America,Wholesale,Grocery,SMB,1181.96,34
2026-06-23,North America,Wholesale,Grocery,Enterprise,1030.5,36
2026-06-23,Europe,Retail,Electronics,Consumer,1337.43,58
2026-06-23,Europe,Retail,Electronics,SMB,699.42,17
2026-06-23,Europe,Retail,Electronics,Enterprise,609.53,30
2026-06-23,Europe,Retail,Apparel,Consumer,824.59,30
2026-06-23,Europe,Retail,Apparel,SMB,1032.19,26
2026-06-23,Europe,Retail,Apparel,Enterprise,1230.96,57
2026-06-23,Europe,Retail,Home Goods,Consumer,1183.68,68
2026-06-23,Europe,Retail,Home Goods,SMB,494.49,11
2026-06-23,Europe,Retail,Home Goods,Enterprise,1217.49,53
2026-06-23,Europe,Retail,Grocery,Consumer,882.79,37
2026-06-23,Europe,Retail,Grocery,SMB,1008.21,28
2026-06-23,Europe,Retail,Grocery,Enterprise,1145.42,35
2026-06-23,Europe,Online,Electronics,Consumer,355.09,18
2026-06-23,Europe,Online,Electronics,SMB,630.36,26
2026-06-23,Europe,Online,Electronics,Enterprise,621.55,24
2026-06-23,Europe,Online,Apparel,Consumer,927.29,39
2026-06-23,Europe,Online,Apparel,SMB,1194.53,35
2026-06-23,Europe,Online,Apparel,Enterprise,1057.84,36
2026-06-23,Europe,Online,Home Goods,Consumer,1018.5,27
2026-06-23,Europe,Online,Home Goods,SMB,479.55,13
2026-06-23,Europe,Online,Home Goods,Enterprise,1351.31,50
2026-06-23,Europe,Online,Grocery,Consumer,930.81,27
2026-06-23,Europe,Online,Grocery,SMB,1229.34,51
2026-06-23,Europe,Online,Grocery,Enterprise,1107.6,34
2026-06-23,Europe,Wholesale,Electronics,Consumer,713.56,19
2026-06-23,Europe,Wholesale,Electronics,SMB,1128.76,25
2026-06-23,Europe,Wholesale,Electronics,Enterprise,846.09,42
2026-06-23,Europe,Wholesale,Apparel,Consumer,1254.14,49
2026-06-23,Europe,Wholesale,Apparel,SMB,612.14,25
2026-06-23,Europe,Wholesale,Apparel,Enterprise,558.2,21
2026-06-23,Europe,Wholesale,Home Goods,Consumer,535.88,26
2026-06-23,Europe,Wholesale,Home Goods,SMB,732.7,23
2026-06-23,Europe,Wholesale,Home Goods,Enterprise,773.35,50
2026-06-23,Europe,Wholesale,Grocery,Consumer,1386.11,31
2026-06-23,Europe,Wholesale,Grocery,SMB,562.92,25
2026-06-23,Europe,Wholesale,Grocery,Enterprise,545.7,23
2026-06-23,APAC,Retail,Electronics,Consumer,972.46,28
2026-06-23,APAC,Retail,Electronics,SMB,1059.89,41
2026-06-23,APAC,Retail,Electronics,Enterprise,963.38,22
2026-06-23,APAC,Retail,Apparel,Consumer,533.82,13
2026-06-23,APAC,Retail,Apparel,SMB,855.77,27
2026-06-23,APAC,Retail,Apparel,Enterprise,640.52,29
2026-06-23,APAC,Retail,Home Goods,Consumer,760.53,28
2026-06-23,APAC,Retail,Home Goods,SMB,1131.89,63
2026-06-23,APAC,Retail,Home Goods,Enterprise,934.45,29
2026-06-23,APAC,Retail,Grocery,Consumer,546.96,17
2026-06-23,APAC,Retail,Grocery,SMB,807.73,18
2026-06-23,APAC,Retail,Grocery,Enterprise,625.03,37
2026-06-23,APAC,Online,Electronics,Consumer,900.42,39
2026-06-23,APAC,Online,Electronics,SMB,1204.65,32
2026-06-23,APAC,Online,Electronics,Enterprise,1115.95,49
2026-06-23,APAC,Online,Apparel,Consumer,459.47,12
2026-06-23,APAC,Online,Apparel,SMB,779.42,23
2026-06-23,APAC,Online,Apparel,Enterprise,732.55,23
2026-06-23,APAC,Online,Home Goods,Consumer,771.23,19
2026-06-23,APAC,Online,Home Goods,SMB,1049.79,62
2026-06-23,APAC,Online,Home Goods,Enterprise,1027.98,61
2026-06-23,APAC,Online,Grocery,Consumer,507.13,23
2026-06-23,APAC,Online,Grocery,SMB,744.77,25
2026-06-23,APAC,Online,Grocery,Enterprise,709.41,22
2026-06-23,APAC,Wholesale,Electronics,Consumer,1289.49,37
2026-06-23,APAC,Wholesale,Electronics,SMB,609.04,29
2026-06-23,APAC,Wholesale,Electronics,Enterprise,599.53,28
2026-06-23,APAC,Wholesale,Apparel,Consumer,852.6,27
2026-06-23,APAC,Wholesale,Apparel,SMB,1138.51,35
2026-06-23,APAC,Wholesale,Apparel,Enterprise,1141.48,35
2026-06-23,APAC,Wholesale,Home Goods,Consumer,1084.46,26
2026-06-23,APAC,Wholesale,Home Goods,SMB,426.89,11
2026-06-23,APAC,Wholesale,Home Goods,Enterprise,1333.57,39
2026-06-23,APAC,Wholesale,Grocery,Consumer,972.59,33
2026-06-23,APAC,Wholesale,Grocery,SMB,1290.59,39
2026-06-23,APAC,Wholesale,Grocery,Enterprise,1069.45,35
2026-06-24,North America,Retail,Electronics,Consumer,1060.12,34
2026-06-24,North America,Retail,Electronics,SMB,1409.71,32
2026-06-24,North America,Retail,Electronics,Enterprise,643.13,28
2026-06-24,North America,Retail,Apparel,Consumer,667.6,28
2026-06-24,North America,Retail,Apparel,SMB,806.13,28
2026-06-24,North America,Retail,Apparel,Enterprise,771.55,17
2026-06-24,North America,Retail,Home Goods,Consumer,873.0,35
2026-06-24,North America,Retail,Home Goods,SMB,1051.41,23
2026-06-24,North America,Retail,Home Goods,Enterprise,968.32,57
2026-06-24,North America,Retail,Grocery,Consumer,606.29,21
2026-06-24,North America,Retail,Grocery,SMB,828.84,29
2026-06-24,North America,Retail,Grocery,Enterprise,953.67,27
2026-06-24,North America,Online,Electronics,Consumer,970.64,25
2026-06-24,North America,Online,Electronics,SMB,398.08,10
2026-06-24,North America,Online,Electronics,Enterprise,1260.69,51
2026-06-24,North America,Online,Apparel,Consumer,636.59,20
2026-06-24,North America,Online,Apparel,SMB,911.65,27
2026-06-24,North America,Online,Apparel,Enterprise,828.41,25
2026-06-24,North America,Online,Home Goods,Consumer,828.24,21
2026-06-24,North America,Online,Home Goods,SMB,1130.95,29
2026-06-24,North America,Online,Home Goods,Enterprise,1087.17,55
2026-06-24,North America,Online,Grocery,Consumer,551.84,12
2026-06-24,North America,Online,Grocery,SMB,989.59,25
2026-06-24,North America,Online,Grocery,Enterprise,806.74,21
2026-06-24,North America,Wholesale,Electronics,Consumer,430.06,14
2026-06-24,North America,Wholesale,Electronics,SMB,855.25,21
2026-06-24,North America,Wholesale,Electronics,Enterprise,643.33,25
2026-06-24,North America,Wholesale,Apparel,Consumer,940.12,36
2026-06-24,North America,Wholesale,Apparel,SMB,1180.89,42
2026-06-24,North America,Wholesale,Apparel,Enterprise,1017.55,37
2026-06-24,North America,Wholesale,Home Goods,Consumer,993.56,36
2026-06-24,North America,Wholesale,Home Goods,SMB,542.27,12
2026-06-24,North America,Wholesale,Home Goods,Enterprise,400.5,9
2026-06-24,North America,Wholesale,Grocery,Consumer,1030.38,27
2026-06-24,North America,Wholesale,Grocery,SMB,1355.49,63
2026-06-24,North America,Wholesale,Grocery,Enterprise,1154.34,31
2026-06-24,Europe,Retail,Electronics,Consumer,1268.15,51
2026-06-24,Europe,Retail,Electronics,SMB,728.39,18
2026-06-24,Europe,Retail,Electronics,Enterprise,580.42,27
2026-06-24,Europe,Retail,Apparel,Consumer,936.19,43
2026-06-24,Europe,Retail,Apparel,SMB,960.35,52
2026-06-24,Europe,Retail,Apparel,Enterprise,1067.88,47
2026-06-24,Europe,Retail,Home Goods,Consumer,1036.81,28
2026-06-24,Europe,Retail,Home Goods,SMB,501.75,17
2026-06-24,Europe,Retail,Home Goods,Enterprise,1326.27,38
2026-06-24,Europe,Retail,Grocery,Consumer,876.1,24
2026-06-24,Europe,Retail,Grocery,SMB,1252.29,53
2026-06-24,Europe,Retail,Grocery,Enterprise,1038.27,31
2026-06-24,Europe,Online,Electronics,Consumer,389.53,11
2026-06-24,Europe,Online,Electronics,SMB,699.84,30
2026-06-24,Europe,Online,Electronics,Enterprise,537.14,29
2026-06-24,Europe,Online,Apparel,Consumer,976.38,51
2026-06-24,Europe,Online,Apparel,SMB,1143.91,29
2026-06-24,Europe,Online,Apparel,Enterprise,998.82,36
2026-06-24,Europe,Online,Home Goods,Consumer,1114.71,46
2026-06-24,Europe,Online,Home Goods,SMB,485.43,23
2026-06-24,Europe,Online,Home Goods,Enterprise,1365.34,42
2026-06-24,Europe,Online,Grocery,Consumer,911.86,24
2026-06-24,Europe,Online,Grocery,SMB,1158.27,48
2026-06-24,Europe,Online,Grocery,Enterprise,1204.75,76
2026-06-24,Europe,Wholesale,Electronics,Consumer,721.99,18
2026-06-24,Europe,Wholesale,Electronics,SMB,971.23,26
2026-06-24,Europe,Wholesale,Electronics,Enterprise,874.85,20
2026-06-24,Europe,Wholesale,Apparel,Consumer,1351.4,47
2026-06-24,Europe,Wholesale,Apparel,SMB,584.5,20
2026-06-24,Europe,Wholesale,Apparel,Enterprise,477.28,16
2026-06-24,Europe,Wholesale,Home Goods,Consumer,474.71,13
2026-06-24,Europe,Wholesale,Home Goods,SMB,869.14,38
2026-06-24,Europe,Wholesale,Home Goods,Enterprise,717.82,38
2026-06-24,Europe,Wholesale,Grocery,Consumer,1182.18,43
2026-06-24,Europe,Wholesale,Grocery,SMB,542.04,32
2026-06-24,Europe,Wholesale,Grocery,Enterprise,544.89,17
2026-06-24,APAC,Retail,Electronics,Consumer,1026.71,66
2026-06-24,APAC,Retail,Electronics,SMB,1169.65,41
2026-06-24,APAC,Retail,Electronics,Enterprise,1269.89,32
2026-06-24,APAC,Retail,Apparel,Consumer,520.7,13
2026-06-24,APAC,Retail,Apparel,SMB,710.13,20
2026-06-24,APAC,Retail,Apparel,Enterprise,727.8,19
2026-06-24,APAC,Retail,Home Goods,Consumer,589.15,15
2026-06-24,APAC,Retail,Home Goods,SMB,929.21,30
2026-06-24,APAC,Retail,Home Goods,Enterprise,992.12,56
2026-06-24,APAC,Retail,Grocery,Consumer,454.29,10
2026-06-24,APAC,Retail,Grocery,SMB,656.88,17
2026-06-24,APAC,Retail,Grocery,Enterprise,626.22,16
2026-06-24,APAC,Online,Electronics,Consumer,897.3,31
2026-06-24,APAC,Online,Electronics,SMB,1268.44,30
2026-06-24,APAC,Online,Electronics,Enterprise,1156.61,67
2026-06-24,APAC,Online,Apparel,Consumer,455.41,13
2026-06-24,APAC,Online,Apparel,SMB,755.23,21
2026-06-24,APAC,Online,Apparel,Enterprise,788.28,19
2026-06-24,APAC,Online,Home Goods,Consumer,727.77,22
2026-06-24,APAC,Online,Home Goods,SMB,1028.02,67
2026-06-24,APAC,Online,Home Goods,Enterprise,959.02,44
2026-06-24,APAC,Online,Grocery,Consumer,529.61,19
2026-06-24,APAC,Online,Grocery,SMB,816.41,23
2026-06-24,APAC,Online,Grocery,Enterprise,792.54,31
2026-06-24,APAC,Wholesale,Electronics,Consumer,1126.69,29
2026-06-24,APAC,Wholesale,Electronics,SMB,674.31,20
2026-06-24,APAC,Wholesale,Electronics,Enterprise,526.07,12
2026-06-24,APAC,Wholesale,Apparel,Consumer,942.82,48
2026-06-24,APAC,Wholesale,Apparel,SMB,1124.73,55
2026-06-24,APAC,Wholesale,Apparel,Enterprise,990.68,62
2026-06-24,APAC,Wholesale,Home Goods,Consumer,927.01,24
2026-06-24,APAC,Wholesale,Home Goods,SMB,399.41,12
2026-06-24,APAC,Wholesale,Home Goods,Enterprise,1357.92,55
2026-06-24,APAC,Wholesale,Grocery,Consumer,838.86,38
2026-06-24,APAC,Wholesale,Grocery,SMB,1157.8,41
2026-06-24,APAC,Wholesale,Grocery,Enterprise,1139.23,49
2026-06-25,North America,Retail,Electronics,Consumer,1069.44,41
2026-06-25,North America,Retail,Electronics,SMB,1270.66,66
2026-06-25,North America,Retail,Electronics,Enterprise,723.38,18
2026-06-25,North America,Retail,Apparel,Consumer,549.41,20
2026-06-25,North America,Retail,Apparel,SMB,754.28,20
2026-06-25,North America,Retail,Apparel,Enterprise,828.07,31
2026-06-25,North America,Retail,Home Goods,Consumer,741.74,35
2026-06-25,North America,Retail,Home Goods,SMB,1113.74,42
2026-06-25,North America,Retail,Home Goods,Enterprise,1030.15,50
2026-06-25,North America,Retail,Grocery,Consumer,581.49,13
2026-06-25,North America,Retail,Grocery,SMB,877.26,23
2026-06-25,North America,Retail,Grocery,Enterprise,781.25,41
2026-06-25,North America,Online,Electronics,Consumer,909.95,24
2026-06-25,North America,Online,Electronics,SMB,406.0,16
2026-06-25,North America,Online,Electronics,Enterprise,1337.81,34
2026-06-25,North America,Online,Apparel,Consumer,709.14,27
2026-06-25,North America,Online,Apparel,SMB,863.88,30
2026-06-25,North America,Online,Apparel,Enterprise,827.02,54
2026-06-25,North America,Online,Home Goods,Consumer,828.5,20
2026-06-25,North America,Online,Home Goods,SMB,1005.81,39
2026-06-25,North America,Online,Home Goods,Enterprise,1166.36,41
2026-06-25,North America,Online,Grocery,Consumer,574.2,14
2026-06-25,North America,Online,Grocery,SMB,797.37,45
2026-06-25,North America,Online,Grocery,Enterprise,1068.66,31
2026-06-25,North America,Wholesale,Electronics,Consumer,409.43,9
2026-06-25,North America,Wholesale,Electronics,SMB,763.67,32
2026-06-25,North America,Wholesale,Electronics,Enterprise,625.25,32
2026-06-25,North America,Wholesale,Apparel,Consumer,851.04,37
2026-06-25,North America,Wholesale,Apparel,SMB,1138.46,57
2026-06-25,North America,Wholesale,Apparel,Enterprise,1096.58,30
2026-06-25,North America,Wholesale,Home Goods,Consumer,1128.47,28
2026-06-25,North America,Wholesale,Home Goods,SMB,493.6,12
2026-06-25,North America,Wholesale,Home Goods,Enterprise,421.03,15
2026-06-25,North America,Wholesale,Grocery,Consumer,863.6,43
2026-06-25,North America,Wholesale,Grocery,SMB,1312.04,29
2026-06-25,North America,Wholesale,Grocery,Enterprise,1325.59,35
2026-06-25,Europe,Retail,Electronics,Consumer,1320.29,31
2026-06-25,Europe,Retail,Electronics,SMB,646.1,35
2026-06-25,Europe,Retail,Electronics,Enterprise,638.91,26
2026-06-25,Europe,Retail,Apparel,Consumer,926.63,27
2026-06-25,Europe,Retail,Apparel,SMB,1200.2,48
2026-06-25,Europe,Retail,Apparel,Enterprise,1034.6,26
2026-06-25,Europe,Retail,Home Goods,Consumer,993.02,61
2026-06-25,Europe,Retail,Home Goods,SMB,531.8,12
2026-06-25,Europe,Retail,Home Goods,Enterprise,1322.37,50
2026-06-25,Europe,Retail,Grocery,Consumer,868.77,26
2026-06-25,Europe,Retail,Grocery,SMB,1108.13,71
2026-06-25,Europe,Retail,Grocery,Enterprise,1084.91,25
2026-06-25,Europe,Online,Electronics,Consumer,479.81,26
2026-06-25,Europe,Online,Electronics,SMB,770.93,26
2026-06-25,Europe,Online,Electronics,Enterprise,709.04,22
2026-06-25,Europe,Online,Apparel,Consumer,847.84,44
2026-06-25,Europe,Online,Apparel,SMB,1040.21,42
2026-06-25,Europe,Online,Apparel,Enterprise,1001.03,34
2026-06-25,Europe,Online,Home Goods,Consumer,1123.3,32
2026-06-25,Europe,Online,Home Goods,SMB,456.76,17
2026-06-25,Europe,Online,Home Goods,Enterprise,1174.31,40
2026-06-25,Europe,Online,Grocery,Consumer,810.5,21
2026-06-25,Europe,Online,Grocery,SMB,1202.86,55
2026-06-25,Europe,Online,Grocery,Enterprise,1050.49,55
2026-06-25,Europe,Wholesale,Electronics,Consumer,757.45,43
2026-06-25,Europe,Wholesale,Electronics,SMB,980.69,54
2026-06-25,Europe,Wholesale,Electronics,Enterprise,803.89,44
2026-06-25,Europe,Wholesale,Apparel,Consumer,1293.07,59
2026-06-25,Europe,Wholesale,Apparel,SMB,589.39,23
2026-06-25,Europe,Wholesale,Apparel,Enterprise,547.18,12
2026-06-25,Europe,Wholesale,Home Goods,Consumer,480.98,14
2026-06-25,Europe,Wholesale,Home Goods,SMB,720.55,17
2026-06-25,Europe,Wholesale,Home Goods,Enterprise,719.9,26
2026-06-25,Europe,Wholesale,Grocery,Consumer,1151.95,33
2026-06-25,Europe,Wholesale,Grocery,SMB,489.0,30
2026-06-25,Europe,Wholesale,Grocery,Enterprise,469.89,11
2026-06-25,APAC,Retail,Electronics,Consumer,931.13,44
2026-06-25,APAC,Retail,Electronics,SMB,1251.43,61
2026-06-25,APAC,Retail,Electronics,Enterprise,1177.26,30
2026-06-25,APAC,Retail,Apparel,Consumer,519.43,26
2026-06-25,APAC,Retail,Apparel,SMB,756.62,25
2026-06-25,APAC,Retail,Apparel,Enterprise,791.76,31
2026-06-25,APAC,Retail,Home Goods,Consumer,660.18,20
2026-06-25,APAC,Retail,Home Goods,SMB,908.53,31
2026-06-25,APAC,Retail,Home Goods,Enterprise,971.16,30
2026-06-25,APAC,Retail,Grocery,Consumer,590.98,31
2026-06-25,APAC,Retail,Grocery,SMB,794.58,18
2026-06-25,APAC,Retail,Grocery,Enterprise,846.37,33
2026-06-25,APAC,Online,Electronics,Consumer,998.69,25
2026-06-25,APAC,Online,Electronics,SMB,1187.58,40
2026-06-25,APAC,Online,Electronics,Enterprise,1034.82,29
2026-06-25,APAC,Online,Apparel,Consumer,496.62,19
2026-06-25,APAC,Online,Apparel,SMB,774.14,29
2026-06-25,APAC,Online,Apparel,Enterprise,725.49,21
2026-06-25,APAC,Online,Home Goods,Consumer,768.96,35
2026-06-25,APAC,Online,Home Goods,SMB,1011.68,35
2026-06-25,APAC,Online,Home Goods,Enterprise,1025.77,42
2026-06-25,APAC,Online,Grocery,Consumer,571.93,13
2026-06-25,APAC,Online,Grocery,SMB,794.4,17
2026-06-25,APAC,Online,Grocery,Enterprise,810.15,46
